
> admin-panel@0.1.0 dev
> next dev --hostname 127.0.0.1 --port 3001

▲ Next.js 16.1.1 (Turbopack)
- Local:         http://127.0.0.1:3001
- Network:       http://127.0.0.1:3001
- Environments: .env.local

✓ Starting...
 GET /recipes?edit=93c0be7e-2011-459f-b741-12bd1135c76b 200 in 85ms (compile: 1424µs, render: 84ms)
 GET /catalogs 200 in 81ms (compile: 1725µs, render: 80ms)
 GET /products 200 in 82ms (compile: 11ms, render: 70ms)
 GET /recipes?edit=93c0be7e-2011-459f-b741-12bd1135c76b 200 in 86ms (compile: 1485µs, render: 85ms)
 GET /catalogs 200 in 76ms (compile: 19ms, render: 58ms)
 GET /products 200 in 57ms (compile: 4ms, render: 53ms)
 GET /recipes?edit=93c0be7e-2011-459f-b741-12bd1135c76b 200 in 56ms (compile: 4ms, render: 53ms)
 GET /catalogs 200 in 55ms (compile: 1806µs, render: 54ms)
 GET /products 200 in 65ms (compile: 10ms, render: 56ms)
 GET /recipes?edit=93c0be7e-2011-459f-b741-12bd1135c76b 200 in 67ms (compile: 1168µs, render: 66ms)
 GET /catalogs 200 in 55ms (compile: 2ms, render: 53ms)
 GET /products 200 in 47ms (compile: 1468µs, render: 45ms)
 GET /recipes?edit=93c0be7e-2011-459f-b741-12bd1135c76b 200 in 57ms (compile: 3ms, render: 54ms)
 GET /catalogs 200 in 64ms (compile: 2ms, render: 62ms)
 GET /products 200 in 55ms (compile: 1529µs, render: 54ms)
 GET /catalogs 200 in 55ms (compile: 11ms, render: 44ms)
 GET /recipes?edit=93c0be7e-2011-459f-b741-12bd1135c76b 200 in 73ms (compile: 3ms, render: 70ms)
 GET /products 200 in 89ms (compile: 1740µs, render: 87ms)
 GET /recipes?edit=93c0be7e-2011-459f-b741-12bd1135c76b 200 in 89ms (compile: 8ms, render: 82ms)
 GET /catalogs 200 in 100ms (compile: 2ms, render: 97ms)
 GET /products 200 in 88ms (compile: 3ms, render: 84ms)
 GET /recipes?edit=93c0be7e-2011-459f-b741-12bd1135c76b 200 in 80ms (compile: 3ms, render: 77ms)
 GET /catalogs 200 in 48ms (compile: 2ms, render: 46ms)
 GET /products 200 in 56ms (compile: 10ms, render: 46ms)
 GET /recipes?edit=93c0be7e-2011-459f-b741-12bd1135c76b 200 in 42ms (compile: 1424µs, render: 40ms)
 GET /catalogs 200 in 58ms (compile: 1807µs, render: 56ms)
 GET /products 200 in 58ms (compile: 11ms, render: 47ms)
 GET /recipes?edit=93c0be7e-2011-459f-b741-12bd1135c76b 200 in 50ms (compile: 2ms, render: 48ms)
 GET /catalogs 200 in 60ms (compile: 5ms, render: 55ms)
 GET /products 200 in 58ms (compile: 9ms, render: 48ms)
 GET /recipes?edit=93c0be7e-2011-459f-b741-12bd1135c76b 200 in 42ms (compile: 1117µs, render: 41ms)
 GET /catalogs 200 in 59ms (compile: 1963µs, render: 57ms)
 GET /products 200 in 60ms (compile: 10ms, render: 49ms)
 GET /recipes?edit=93c0be7e-2011-459f-b741-12bd1135c76b 200 in 58ms (compile: 1143µs, render: 57ms)
 GET /catalogs 200 in 49ms (compile: 1686µs, render: 47ms)
 GET /products 200 in 57ms (compile: 10ms, render: 47ms)
 GET /recipes?edit=93c0be7e-2011-459f-b741-12bd1135c76b 200 in 50ms (compile: 9ms, render: 41ms)
 GET /catalogs 200 in 58ms (compile: 1165µs, render: 56ms)
 GET /products 200 in 50ms (compile: 1215µs, render: 49ms)
 GET /recipes?edit=93c0be7e-2011-459f-b741-12bd1135c76b 200 in 51ms (compile: 3ms, render: 48ms)
 GET /catalogs 200 in 57ms (compile: 2ms, render: 55ms)
 GET /products 200 in 49ms (compile: 1292µs, render: 48ms)
 GET /recipes?edit=93c0be7e-2011-459f-b741-12bd1135c76b 200 in 50ms (compile: 9ms, render: 40ms)
 GET /catalogs 200 in 57ms (compile: 2ms, render: 54ms)
 GET /products 200 in 46ms (compile: 1981µs, render: 44ms)
 GET /recipes?edit=93c0be7e-2011-459f-b741-12bd1135c76b 200 in 37ms (compile: 1371µs, render: 35ms)
 GET /products 200 in 55ms (compile: 9ms, render: 46ms)
 GET /catalogs 200 in 56ms (compile: 1693µs, render: 55ms)
 GET /recipes?edit=93c0be7e-2011-459f-b741-12bd1135c76b 200 in 56ms (compile: 16ms, render: 41ms)
 GET /products 200 in 56ms (compile: 9ms, render: 47ms)
 GET /recipes?edit=93c0be7e-2011-459f-b741-12bd1135c76b 200 in 57ms (compile: 15ms, render: 42ms)
 GET /catalogs 200 in 60ms (compile: 1534µs, render: 58ms)
 GET /catalogs 200 in 44ms (compile: 1232µs, render: 42ms)
 GET /recipes?edit=93c0be7e-2011-459f-b741-12bd1135c76b 200 in 44ms (compile: 17ms, render: 27ms)
 GET /products 200 in 45ms (compile: 10ms, render: 36ms)
 GET /catalogs 200 in 14ms (compile: 1214µs, render: 13ms)
✓ Compiled in 58ms
 GET /api/admin/products?summary=1 200 in 685ms (compile: 100ms, render: 584ms)
✓ Compiled in 43ms
 GET /ingredients-scan 200 in 2.2s (compile: 2.1s, render: 93ms)
 GET /ingredients-scan 200 in 24ms (compile: 1723µs, render: 22ms)
 GET /api/admin/ingredients/missing 200 in 1588ms (compile: 1420ms, render: 168ms)
 GET /ingredients-scan 200 in 1367ms (compile: 156ms, render: 1210ms)
 GET /api/admin/ingredients/missing 200 in 281ms (compile: 25ms, render: 256ms)
 GET /ingredients-scan 200 in 195ms (compile: 19ms, render: 177ms)
 GET /api/admin/ingredients/missing 200 in 706ms (compile: 7ms, render: 699ms)
 GET /products 200 in 302ms (compile: 263ms, render: 38ms)
 GET /api/admin/products?summary=1 200 in 345ms (compile: 21ms, render: 324ms)
 GET /api/admin/products?summary=1 200 in 117ms (compile: 3ms, render: 114ms)
 GET /api/admin/products?category=other&page=1&limit=50 200 in 328ms (compile: 6ms, render: 321ms)
 GET /api/admin/products?id=4618c3e5-27e2-4cd4-87ac-fa3c11fc3e2e 200 in 154ms (compile: 10ms, render: 145ms)
 POST /api/admin/products 200 in 235ms (compile: 13ms, render: 222ms)
 GET /products 200 in 41ms (compile: 9ms, render: 32ms)
 GET /api/admin/products?summary=1 200 in 128ms (compile: 27ms, render: 101ms)
 GET /api/admin/products?category=other&page=1&limit=50 200 in 106ms (compile: 1311µs, render: 105ms)
 GET /products 200 in 15ms (compile: 3ms, render: 12ms)
 GET /ingredients-scan 200 in 40ms (compile: 8ms, render: 32ms)
 GET /api/admin/ingredients/missing 200 in 321ms (compile: 6ms, render: 315ms)
 GET /api/admin/ingredients/missing 200 in 229ms (compile: 3ms, render: 226ms)
 GET /ingredients-scan 200 in 551ms (compile: 144ms, render: 407ms)
 GET /api/admin/ingredients/missing 200 in 1416ms (compile: 730ms, render: 686ms)
 GET /api/admin/ingredients/missing 200 in 326ms (compile: 27ms, render: 299ms)
 GET /ingredients-scan 200 in 469ms (compile: 137ms, render: 333ms)
 GET /api/admin/ingredients/missing 200 in 1694ms (compile: 542ms, render: 1153ms)
 GET /products?prefill=%D0%AF%D0%B9%D1%86%D0%BE&return=scan&link=%D0%AF%D0%B9%D1%86%D0%BE 200 in 61ms (compile: 18ms, render: 43ms)
 GET /api/admin/products?summary=1 200 in 488ms (compile: 20ms, render: 469ms)
 GET /api/admin/products?summary=1 200 in 152ms (compile: 5ms, render: 147ms)
 GET /products 200 in 134ms (compile: 69ms, render: 65ms)
 GET /ingredients-scan 200 in 25ms (compile: 6ms, render: 19ms)
 GET /api/admin/ingredients/missing 200 in 630ms (compile: 8ms, render: 622ms)
 GET /api/admin/ingredients/missing 200 in 362ms (compile: 6ms, render: 356ms)
 GET /products?prefill=%D0%93%D1%80%D0%B8%D0%B1%D1%8B&return=scan&link=%D0%93%D1%80%D0%B8%D0%B1%D1%8B 200 in 36ms (compile: 12ms, render: 24ms)
 GET /api/admin/products?summary=1 200 in 367ms (compile: 8ms, render: 359ms)
 GET /api/admin/products?summary=1 200 in 151ms (compile: 3ms, render: 149ms)
 POST /api/admin/ai/product 200 in 7.5s (compile: 230ms, render: 7.2s)
 GET /products 200 in 63ms (compile: 15ms, render: 49ms)
 GET /ingredients-scan 200 in 20ms (compile: 5ms, render: 15ms)
 GET /api/admin/ingredients/missing 200 in 436ms (compile: 5ms, render: 431ms)
 GET /api/admin/ingredients/missing 200 in 305ms (compile: 2ms, render: 302ms)
 GET /products?prefill=%D0%93%D1%80%D0%B8%D0%B1%D1%8B&return=scan&link=%D0%93%D1%80%D0%B8%D0%B1%D1%8B 200 in 34ms (compile: 7ms, render: 27ms)
 GET /api/admin/products?summary=1 200 in 163ms (compile: 3ms, render: 160ms)
 GET /api/admin/products?summary=1 200 in 150ms (compile: 1897µs, render: 149ms)
 POST /api/admin/ai/product 200 in 6.4s (compile: 10ms, render: 6.4s)
 POST /api/admin/products 200 in 333ms (compile: 13ms, render: 320ms)
 POST /api/admin/ingredients/link 200 in 1293ms (compile: 645ms, render: 648ms)
 GET /ingredients-scan 200 in 37ms (compile: 4ms, render: 33ms)
 GET /api/admin/products?summary=1 200 in 151ms (compile: 27ms, render: 124ms)
 GET /ingredients-scan 200 in 21ms (compile: 3ms, render: 18ms)
 GET /api/admin/ingredients/missing 200 in 275ms (compile: 4ms, render: 271ms)
 GET /api/admin/ingredients/missing 200 in 272ms (compile: 1251µs, render: 270ms)
 POST /api/admin/ingredients/link 400 in 220ms (compile: 8ms, render: 212ms)
 POST /api/admin/ingredients/link 400 in 113ms (compile: 1360µs, render: 112ms)
 GET /products?prefill=%D0%AF%D0%B9%D1%86%D0%BE&return=scan&link=%D0%AF%D0%B9%D1%86%D0%BE 200 in 172ms (compile: 67ms, render: 105ms)
 GET /api/admin/products?summary=1 200 in 441ms (compile: 14ms, render: 427ms)
 GET /api/admin/products?summary=1 200 in 131ms (compile: 3ms, render: 128ms)
 POST /api/admin/ai/product 200 in 5.4s (compile: 69ms, render: 5.3s)
 POST /api/admin/products 200 in 234ms (compile: 19ms, render: 215ms)
 POST /api/admin/ingredients/link 200 in 808ms (compile: 2ms, render: 806ms)
 GET /ingredients-scan 200 in 31ms (compile: 7ms, render: 24ms)
 GET /api/admin/products?summary=1 200 in 107ms (compile: 1753µs, render: 106ms)
 GET /api/admin/ingredients/missing 200 in 447ms (compile: 22ms, render: 425ms)
 GET /ingredients-scan 200 in 21ms (compile: 5ms, render: 17ms)
 GET /api/admin/ingredients/missing 200 in 267ms (compile: 32ms, render: 234ms)
 GET /ingredients-scan 200 in 2.8s (compile: 42ms, render: 2.7s)
 GET /api/admin/ingredients/missing 200 in 1376ms (compile: 4ms, render: 1372ms)
 POST /api/admin/ingredients/link 400 in 206ms (compile: 26ms, render: 180ms)
 GET /ingredients-scan 200 in 207ms (compile: 29ms, render: 178ms)
 GET /api/admin/ingredients/missing 200 in 385ms (compile: 6ms, render: 378ms)
 POST /api/admin/ingredients/link 400 in 535ms (compile: 261ms, render: 274ms)
 POST /api/admin/ingredients/link 400 in 254ms (compile: 12ms, render: 242ms)
 GET /products?prefill=%D0%9F%D0%B0%D1%80%D0%BC%D0%B5%D0%B7%D0%B0%D0%BD&return=scan&link=%D0%9F%D0%B0%D1%80%D0%BC%D0%B5%D0%B7%D0%B0%D0%BD 200 in 188ms (compile: 24ms, render: 164ms)
 GET /api/admin/products?summary=1 200 in 191ms (compile: 7ms, render: 184ms)
 GET /api/admin/products?summary=1 200 in 124ms (compile: 3ms, render: 121ms)
 GET /products 200 in 23ms (compile: 4ms, render: 19ms)
 GET /ingredients-scan 200 in 15ms (compile: 3ms, render: 12ms)
 GET /api/admin/ingredients/missing 200 in 278ms (compile: 2ms, render: 276ms)
 GET /api/admin/ingredients/missing 200 in 241ms (compile: 1075µs, render: 240ms)
 POST /api/admin/ingredients/link 400 in 245ms (compile: 6ms, render: 239ms)
 GET /ingredients-scan 200 in 101ms (compile: 22ms, render: 79ms)
 GET /api/admin/ingredients/missing 200 in 364ms (compile: 3ms, render: 361ms)
 POST /api/admin/ingredients/link 400 in 804ms (compile: 288ms, render: 517ms)
✓ Compiled in 235ms
 GET /api/admin/ingredients/missing 200 in 1151ms (compile: 39ms, render: 1111ms)
 GET /ingredients-scan 200 in 733ms (compile: 401ms, render: 332ms)
 GET /api/admin/ingredients/missing 200 in 612ms (compile: 16ms, render: 596ms)
 GET /api/admin/products?search=%D0%AF%D0%B9%D1%86%D0%B0&limit=50 200 in 133ms (compile: 7ms, render: 127ms)
 GET /api/admin/products?search=%D0%AF%D0%B9%D1%86&limit=50 200 in 194ms (compile: 12ms, render: 182ms)
 POST /api/admin/ingredients/link 200 in 1077ms (compile: 196ms, render: 881ms)
 GET /api/admin/ingredients/missing 200 in 241ms (compile: 8ms, render: 233ms)
 GET /products?prefill=%D0%AF%D0%B3%D0%BE%D0%B4%D1%8B&return=scan&link=%D0%AF%D0%B3%D0%BE%D0%B4%D1%8B 200 in 40ms (compile: 14ms, render: 26ms)
 GET /api/admin/products?summary=1 200 in 319ms (compile: 8ms, render: 311ms)
 GET /api/admin/products?summary=1 200 in 97ms (compile: 2ms, render: 95ms)
 POST /api/admin/ai/product 200 in 5.9s (compile: 83ms, render: 5.8s)
 POST /api/admin/products 200 in 239ms (compile: 8ms, render: 232ms)
 POST /api/admin/ingredients/link 200 in 745ms (compile: 4ms, render: 741ms)
 GET /ingredients-scan 200 in 37ms (compile: 11ms, render: 26ms)
 GET /api/admin/products?summary=1 200 in 172ms (compile: 1506µs, render: 170ms)
 GET /api/admin/ingredients/missing 200 in 682ms (compile: 257ms, render: 425ms)
 GET /api/admin/ingredients/missing 200 in 238ms (compile: 12ms, render: 227ms)
 GET /products 200 in 46ms (compile: 17ms, render: 28ms)
 GET /api/admin/products?summary=1 200 in 197ms (compile: 25ms, render: 173ms)
 GET /api/admin/products?summary=1 200 in 171ms (compile: 1579µs, render: 170ms)
 GET /catalogs 200 in 2.8s (compile: 447ms, render: 2.3s)
 GET /products 200 in 2.8s (compile: 926ms, render: 1857ms)
 GET /products 200 in 1282ms (compile: 395ms, render: 887ms)
 GET /catalogs 200 in 1250ms (compile: 921ms, render: 329ms)
 GET /catalogs 200 in 223ms (compile: 11ms, render: 212ms)
 GET /products 200 in 240ms (compile: 52ms, render: 188ms)
 GET /catalogs 200 in 164ms (compile: 5ms, render: 160ms)
 GET /products 200 in 169ms (compile: 27ms, render: 142ms)
 GET /catalogs 200 in 152ms (compile: 3ms, render: 150ms)
 GET /products 200 in 182ms (compile: 37ms, render: 145ms)
 GET /catalogs 200 in 163ms (compile: 6ms, render: 157ms)
 GET /products 200 in 168ms (compile: 28ms, render: 139ms)
 GET /catalogs 200 in 175ms (compile: 7ms, render: 168ms)
 GET /products 200 in 174ms (compile: 24ms, render: 150ms)
 GET /catalogs 200 in 168ms (compile: 3ms, render: 165ms)
 GET /products 200 in 136ms (compile: 12ms, render: 124ms)
 GET /catalogs 200 in 114ms (compile: 8ms, render: 107ms)
 GET /products 200 in 114ms (compile: 32ms, render: 82ms)
 GET /catalogs 200 in 172ms (compile: 4ms, render: 169ms)
 GET /products 200 in 176ms (compile: 22ms, render: 154ms)
 GET /products 200 in 190ms (compile: 7ms, render: 183ms)
 GET /catalogs 200 in 194ms (compile: 21ms, render: 172ms)
 GET /products 200 in 135ms (compile: 7ms, render: 128ms)
 GET /catalogs 200 in 165ms (compile: 33ms, render: 132ms)
 GET /catalogs 200 in 165ms (compile: 37ms, render: 128ms)
 GET /products 200 in 170ms (compile: 11ms, render: 158ms)
 GET /products 200 in 157ms (compile: 9ms, render: 148ms)
 GET /catalogs 200 in 155ms (compile: 34ms, render: 121ms)
 GET /products 200 in 157ms (compile: 5ms, render: 151ms)
 GET /catalogs 200 in 185ms (compile: 1689µs, render: 183ms)
 GET /products 200 in 167ms (compile: 11ms, render: 156ms)
 GET /catalogs 200 in 181ms (compile: 4ms, render: 177ms)
 GET /products 200 in 208ms (compile: 8ms, render: 201ms)
 GET /catalogs 200 in 206ms (compile: 50ms, render: 156ms)
 GET /products 200 in 169ms (compile: 4ms, render: 164ms)
 GET /catalogs 200 in 171ms (compile: 30ms, render: 141ms)
 GET /products 200 in 131ms (compile: 5ms, render: 126ms)
 GET /catalogs 200 in 161ms (compile: 11ms, render: 150ms)
 GET /catalogs 200 in 154ms (compile: 18ms, render: 136ms)
 GET /products 200 in 167ms (compile: 7ms, render: 160ms)
 GET /catalogs 200 in 159ms (compile: 10ms, render: 149ms)
 GET /products 200 in 166ms (compile: 36ms, render: 130ms)
 GET /catalogs 200 in 172ms (compile: 10ms, render: 162ms)
 GET /products 200 in 175ms (compile: 25ms, render: 151ms)
 GET /products 200 in 180ms (compile: 23ms, render: 157ms)
 GET /catalogs 200 in 184ms (compile: 6ms, render: 179ms)
 GET /catalogs 200 in 151ms (compile: 12ms, render: 139ms)
 GET /products 200 in 161ms (compile: 36ms, render: 125ms)
 GET /catalogs 200 in 144ms (compile: 9ms, render: 135ms)
 GET /products 200 in 123ms (compile: 6ms, render: 116ms)
 GET /catalogs 200 in 134ms (compile: 2ms, render: 132ms)
 GET /products 200 in 136ms (compile: 18ms, render: 118ms)
 GET /products 200 in 168ms (compile: 3ms, render: 166ms)
 GET /catalogs 200 in 172ms (compile: 18ms, render: 154ms)
 GET /products 200 in 174ms (compile: 5ms, render: 169ms)
 GET /catalogs 200 in 151ms (compile: 4ms, render: 147ms)
 GET /products 200 in 165ms (compile: 3ms, render: 162ms)
 GET /catalogs 200 in 168ms (compile: 26ms, render: 142ms)
 GET /catalogs 200 in 136ms (compile: 26ms, render: 110ms)
 GET /products 200 in 140ms (compile: 7ms, render: 132ms)
 GET /products 200 in 133ms (compile: 4ms, render: 129ms)
 GET /catalogs 200 in 112ms (compile: 3ms, render: 109ms)
 GET /products 200 in 118ms (compile: 4ms, render: 114ms)
 GET /catalogs 200 in 125ms (compile: 18ms, render: 106ms)
 GET /products 200 in 115ms (compile: 3ms, render: 111ms)
 GET /catalogs 200 in 130ms (compile: 18ms, render: 112ms)
 GET /products 200 in 126ms (compile: 6ms, render: 120ms)
 GET /catalogs 200 in 125ms (compile: 19ms, render: 106ms)
 GET /products 200 in 88ms (compile: 7ms, render: 82ms)
 GET /catalogs 200 in 122ms (compile: 27ms, render: 95ms)
 GET /catalogs 200 in 127ms (compile: 16ms, render: 111ms)
 GET /products 200 in 132ms (compile: 3ms, render: 129ms)
 GET /catalogs 200 in 142ms (compile: 7ms, render: 135ms)
 GET /products 200 in 146ms (compile: 22ms, render: 123ms)
 GET /catalogs 200 in 101ms (compile: 5ms, render: 96ms)
 GET /products 200 in 102ms (compile: 18ms, render: 84ms)
 GET /products 200 in 79ms (compile: 4ms, render: 75ms)
 GET /products 200 in 98ms (compile: 7ms, render: 91ms)
 GET /products 200 in 284ms (compile: 8ms, render: 276ms)
 GET /products 200 in 363ms (compile: 3ms, render: 360ms)
 GET /products 200 in 341ms (compile: 2ms, render: 338ms)
 GET /products 200 in 339ms (compile: 33ms, render: 307ms)
 GET /products 200 in 169ms (compile: 8ms, render: 162ms)
 GET /products 200 in 229ms (compile: 6ms, render: 223ms)
 GET /products 200 in 237ms (compile: 6ms, render: 231ms)
 GET /products 200 in 199ms (compile: 3ms, render: 195ms)
 GET /products 200 in 91ms (compile: 4ms, render: 87ms)
 GET /products 200 in 58ms (compile: 2ms, render: 55ms)
 GET /products 200 in 45ms (compile: 2ms, render: 43ms)
 GET /products 200 in 47ms (compile: 3ms, render: 44ms)
 GET /products 200 in 56ms (compile: 2ms, render: 54ms)
 GET /products 200 in 97ms (compile: 3ms, render: 94ms)
 GET /products 200 in 85ms (compile: 6ms, render: 80ms)
 GET /products 200 in 98ms (compile: 4ms, render: 94ms)
 GET /products 200 in 212ms (compile: 19ms, render: 193ms)
 GET /products 200 in 205ms (compile: 3ms, render: 203ms)
 GET /products 200 in 286ms (compile: 4ms, render: 282ms)
 GET /products 200 in 345ms (compile: 57ms, render: 288ms)
 GET /products 200 in 402ms (compile: 17ms, render: 385ms)
 GET /products 200 in 330ms (compile: 10ms, render: 320ms)
 GET /products 200 in 263ms (compile: 13ms, render: 251ms)
 GET /products 200 in 86ms (compile: 3ms, render: 83ms)
 GET /products 200 in 76ms (compile: 11ms, render: 65ms)
 GET /products 200 in 78ms (compile: 1288µs, render: 77ms)
 GET /products 200 in 102ms (compile: 7ms, render: 95ms)
 GET /products 200 in 120ms (compile: 1315µs, render: 118ms)
 GET /products 200 in 130ms (compile: 7ms, render: 123ms)
 GET /products 200 in 113ms (compile: 5ms, render: 108ms)
 GET /products 200 in 81ms (compile: 6ms, render: 75ms)
 GET /products 200 in 121ms (compile: 4ms, render: 117ms)
 GET /products 200 in 142ms (compile: 1768µs, render: 140ms)
 GET /products 200 in 125ms (compile: 18ms, render: 107ms)
 GET /products 200 in 63ms (compile: 5ms, render: 58ms)
 GET /products 200 in 39ms (compile: 3ms, render: 36ms)
 GET /catalogs 200 in 1623ms (compile: 736ms, render: 887ms)
 GET /products 200 in 1636ms (compile: 1118ms, render: 519ms)
 GET /catalogs 200 in 739ms (compile: 3ms, render: 736ms)
 GET /products 200 in 763ms (compile: 39ms, render: 724ms)
 GET /catalogs 200 in 588ms (compile: 47ms, render: 541ms)
 GET /products 200 in 564ms (compile: 44ms, render: 519ms)
 GET /catalogs 200 in 613ms (compile: 21ms, render: 592ms)
 GET /products 200 in 615ms (compile: 201ms, render: 414ms)
 GET /products 200 in 217ms (compile: 5ms, render: 212ms)
 GET /catalogs 200 in 276ms (compile: 23ms, render: 253ms)
 GET /products 200 in 328ms (compile: 8ms, render: 320ms)
 GET /catalogs 200 in 330ms (compile: 53ms, render: 277ms)
 GET /products 200 in 311ms (compile: 12ms, render: 298ms)
 GET /catalogs 200 in 315ms (compile: 44ms, render: 271ms)
 GET /products 200 in 235ms (compile: 21ms, render: 214ms)
 GET /catalogs 200 in 238ms (compile: 52ms, render: 186ms)
 GET /products 200 in 171ms (compile: 13ms, render: 158ms)
 GET /catalogs 200 in 169ms (compile: 46ms, render: 122ms)
 GET /products 200 in 134ms (compile: 6ms, render: 129ms)
 GET /catalogs 200 in 136ms (compile: 19ms, render: 117ms)
 GET /products 200 in 111ms (compile: 6ms, render: 106ms)
 GET /catalogs 200 in 117ms (compile: 16ms, render: 101ms)
 GET /catalogs 200 in 97ms (compile: 24ms, render: 74ms)
 GET /products 200 in 99ms (compile: 4ms, render: 95ms)
 GET /products 200 in 70ms (compile: 2ms, render: 68ms)
 GET /catalogs 200 in 70ms (compile: 11ms, render: 59ms)
 GET /products 200 in 60ms (compile: 1678µs, render: 58ms)
 GET /catalogs 200 in 70ms (compile: 16ms, render: 55ms)
 GET /products 200 in 60ms (compile: 1421µs, render: 59ms)
 GET /catalogs 200 in 73ms (compile: 9ms, render: 64ms)
 GET /products 200 in 106ms (compile: 1662µs, render: 104ms)
 GET /catalogs 200 in 107ms (compile: 12ms, render: 95ms)
 GET /products 200 in 117ms (compile: 4ms, render: 112ms)
 GET /catalogs 200 in 104ms (compile: 3ms, render: 101ms)
 GET /products 200 in 117ms (compile: 4ms, render: 112ms)
 GET /catalogs 200 in 115ms (compile: 41ms, render: 75ms)
 GET /products 200 in 74ms (compile: 1704µs, render: 72ms)
 GET /catalogs 200 in 83ms (compile: 9ms, render: 74ms)
 GET /products 200 in 80ms (compile: 3ms, render: 77ms)
 GET /catalogs 200 in 66ms (compile: 1472µs, render: 65ms)
 GET /products 200 in 89ms (compile: 3ms, render: 86ms)
 GET /catalogs 200 in 80ms (compile: 2ms, render: 77ms)
 GET /products 200 in 81ms (compile: 1871µs, render: 79ms)
 GET /catalogs 200 in 94ms (compile: 10ms, render: 83ms)
 GET /products 200 in 109ms (compile: 1435µs, render: 108ms)
 GET /catalogs 200 in 105ms (compile: 2ms, render: 102ms)
 GET /products 200 in 117ms (compile: 4ms, render: 113ms)
 GET /catalogs 200 in 106ms (compile: 1463µs, render: 105ms)
 GET /products 200 in 99ms (compile: 6ms, render: 93ms)
 GET /catalogs 200 in 80ms (compile: 11ms, render: 69ms)
 GET /products 200 in 68ms (compile: 1518µs, render: 66ms)
 GET /catalogs 200 in 68ms (compile: 11ms, render: 57ms)
 GET /products 200 in 71ms (compile: 4ms, render: 67ms)
 GET /catalogs 200 in 61ms (compile: 2ms, render: 59ms)
 GET /products 200 in 61ms (compile: 7ms, render: 54ms)
 GET /catalogs 200 in 65ms (compile: 4ms, render: 61ms)
 GET /products 200 in 54ms (compile: 2ms, render: 52ms)
 GET /catalogs 200 in 57ms (compile: 10ms, render: 47ms)
 GET /products 200 in 53ms (compile: 1765µs, render: 51ms)
 GET /catalogs 200 in 52ms (compile: 1476µs, render: 50ms)
 GET /products 200 in 52ms (compile: 1147µs, render: 51ms)
 GET /catalogs 200 in 51ms (compile: 2ms, render: 49ms)
 GET /products 200 in 53ms (compile: 1579µs, render: 52ms)
 GET /catalogs 200 in 55ms (compile: 10ms, render: 44ms)
 GET /products 200 in 54ms (compile: 1150µs, render: 52ms)
 GET /catalogs 200 in 51ms (compile: 1245µs, render: 50ms)
 GET /products 200 in 57ms (compile: 4ms, render: 53ms)
 GET /catalogs 200 in 53ms (compile: 4ms, render: 49ms)
 GET /products 200 in 53ms (compile: 1086µs, render: 52ms)
 GET /catalogs 200 in 55ms (compile: 1327µs, render: 54ms)
 GET /products 200 in 47ms (compile: 4ms, render: 43ms)
 GET /catalogs 200 in 58ms (compile: 3ms, render: 55ms)
 GET /products 200 in 57ms (compile: 2ms, render: 55ms)
 GET /catalogs 200 in 55ms (compile: 3ms, render: 52ms)
 GET /products 200 in 51ms (compile: 3ms, render: 49ms)
 GET /catalogs 200 in 66ms (compile: 1435µs, render: 65ms)
 GET /products 200 in 57ms (compile: 2ms, render: 55ms)
 GET /catalogs 200 in 55ms (compile: 1167µs, render: 54ms)
 GET /products 200 in 49ms (compile: 2ms, render: 47ms)
 GET /catalogs 200 in 63ms (compile: 1780µs, render: 61ms)
 GET /products 200 in 53ms (compile: 1240µs, render: 51ms)
 GET /products 200 in 40ms (compile: 1128µs, render: 39ms)
 GET /products 200 in 193ms (compile: 2ms, render: 191ms)
 GET /products 200 in 212ms (compile: 1287µs, render: 211ms)
 GET /products 200 in 209ms (compile: 3ms, render: 207ms)
 GET /products 200 in 145ms (compile: 3ms, render: 142ms)
 GET /products 200 in 40ms (compile: 1947µs, render: 38ms)
 GET /products 200 in 120ms (compile: 1850µs, render: 119ms)
 GET /products 200 in 232ms (compile: 1250µs, render: 231ms)
 GET /products 200 in 241ms (compile: 3ms, render: 238ms)
 GET /products 200 in 228ms (compile: 3ms, render: 224ms)
 GET /products 200 in 158ms (compile: 54ms, render: 104ms)
 GET /products 200 in 51ms (compile: 6ms, render: 45ms)
 GET /products 200 in 42ms (compile: 3ms, render: 39ms)
 GET /products 200 in 37ms (compile: 1099µs, render: 36ms)
 GET /products 200 in 39ms (compile: 2ms, render: 36ms)
 GET /products 200 in 46ms (compile: 3ms, render: 43ms)
 GET /products 200 in 41ms (compile: 1225µs, render: 40ms)
 GET /products 200 in 36ms (compile: 2ms, render: 34ms)
 GET /products 200 in 48ms (compile: 1078µs, render: 47ms)
 GET /products 200 in 47ms (compile: 1290µs, render: 45ms)
 GET /products 200 in 46ms (compile: 3ms, render: 42ms)
 GET /products 200 in 41ms (compile: 2ms, render: 39ms)
 GET /products 200 in 30ms (compile: 1078µs, render: 29ms)
 GET /products 200 in 58ms (compile: 1097µs, render: 57ms)
 GET /products 200 in 50ms (compile: 1633µs, render: 48ms)
 GET /products 200 in 50ms (compile: 1877µs, render: 49ms)
 GET /products 200 in 59ms (compile: 1063µs, render: 58ms)
 GET /products 200 in 40ms (compile: 2ms, render: 38ms)
 GET /products 200 in 43ms (compile: 2ms, render: 41ms)
 GET /products 200 in 36ms (compile: 1333µs, render: 35ms)
